NodeName,FLOPs,WeightMemory[MB],OutMemory[MB],NextNodeName,EdgeDataSize[MB]
/model.22/m.1/cv3/act/Sigmoid,9830400.0,0,0.6144,/model.22/m.1/cv3/act/Sigmoid_output_0_QuantizeLinear,0.6144
/model.22/m.1/cv3/act/Mul,307200.0,0,0.6144,/model.22/m.1/cv3/act/Mul_output_0_QuantizeLinear,0.6144
/model.22/m.1/cv3/act/Mul_output_0_QuantizeLinear,614400.0,4.9999999999999996e-06,0.1536,/model.22/m.1/cv3/act/Mul_output_0_DequantizeLinear,0.1536
/model.22/m.1/cv3/act/Mul_output_0_DequantizeLinear,614400.0,4.9999999999999996e-06,0.6144,/model.22/Concat,0.6144
/model.22/m.1/cv3/act/Sigmoid_output_0_QuantizeLinear,614400.0,4.9999999999999996e-06,0.1536,/model.22/m.1/cv3/act/Sigmoid_output_0_DequantizeLinear,0.1536
/model.22/m.1/cv3/act/Sigmoid_output_0_DequantizeLinear,614400.0,4.9999999999999996e-06,0.6144,/model.22/m.1/cv3/act/Mul,0.6144
/model.22/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/cv2/act/Mul,0.3072
/model.22/m.1/cv1/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/cv1/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.1/cv1/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/cv1/act/Sigmoid,0.3072,/model.22/m.1/cv1/act/Mul,0.3072
/model.22/m.1/cv1/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.1/cv1/act/Mul,153600.0,0,0.3072,/model.22/m.1/cv1/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.1/cv1/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/cv1/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.1/cv1/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.0/cv1/conv/Conv,0.3072,/model.22/m.1/m/m.0/Add,0.3072
/model.22/m.1/m/m.0/cv1/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.1/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.0/Add,153600.0,0,0.3072,/model.22/m.1/m/m.0/Add_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.0/Add_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.0/Add_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.0/Add_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.1/cv1/conv/Conv,0.3072,/model.22/m.1/m/m.1/Add,0.3072
/model.22/m.1/m/m.1/cv1/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.1/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.1/Add,153600.0,0,0.3072,/model.22/m.1/m/m.1/Add_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.1/Add_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.1/Add_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.1/Add_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/Concat,0.3072
/model.22/m.1/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.1/cv1/act/Sigmoid,0.3072,/model.22/m.1/m/m.1/cv1/act/Mul,0.3072
/model.22/m.1/m/m.1/cv1/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.1/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.1/cv1/act/Mul,153600.0,0,0.3072,/model.22/m.1/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.1/cv2/conv/Conv,0.3072
/model.22/m.1/m/m.1/cv2/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.1/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.1/cv2/act/Sigmoid,0.3072,/model.22/m.1/m/m.1/cv2/act/Mul,0.3072
/model.22/m.1/m/m.1/cv2/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.1/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.1/cv2/act/Mul,153600.0,0,0.3072,/model.22/m.1/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.1/Add,0.3072
/model.22/m.1/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.1/cv2/act/Mul,0.3072
/model.22/m.1/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.1/cv1/act/Mul,0.3072
/model.22/m.1/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.0/cv1/act/Sigmoid,0.3072,/model.22/m.1/m/m.0/cv1/act/Mul,0.3072
/model.22/m.1/m/m.0/cv1/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.1/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.0/cv1/act/Mul,153600.0,0,0.3072,/model.22/m.1/m/m.0/cv1/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.0/cv1/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.0/cv1/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.0/cv1/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.0/cv2/conv/Conv,0.3072
/model.22/m.1/m/m.0/cv2/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.1/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.0/cv2/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.0/cv2/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.0/cv2/act/Sigmoid,0.3072,/model.22/m.1/m/m.0/cv2/act/Mul,0.3072
/model.22/m.1/m/m.0/cv2/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.1/m/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.0/cv2/act/Mul,153600.0,0,0.3072,/model.22/m.1/m/m.0/cv2/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.1/m/m.0/cv2/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.0/cv2/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.0/cv2/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.0/Add,0.3072
/model.22/m.1/m/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.0/cv2/act/Mul,0.3072
/model.22/m.1/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.1/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/m/m.0/cv1/act/Mul,0.3072
/model.22/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.1/cv1/act/Mul,0.3072
/model.22/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear,614400.0,4.9999999999999996e-06,0.1536,/model.22/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear,0.1536
/model.22/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear,614400.0,4.9999999999999996e-06,0.6144,/model.22/m.0/cv3/act/Mul,0.6144
/model.22/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/cv2/act/Mul,0.3072
/model.22/m.0/cv1/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/cv1/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.0/cv1/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/cv1/act/Sigmoid,0.3072,/model.22/m.0/cv1/act/Mul,0.3072
/model.22/m.0/cv1/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.0/cv1/act/Mul,153600.0,0,0.3072,/model.22/m.0/cv1/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.0/cv1/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/cv1/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.0/cv1/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.0/cv1/conv/Conv,0.3072,/model.22/m.0/m/m.0/Add,0.3072
/model.22/m.0/m/m.0/cv1/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.0/Add,153600.0,0,0.3072,/model.22/m.0/m/m.0/Add_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.0/Add_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.0/Add_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.0/Add_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.1/cv1/conv/Conv,0.3072,/model.22/m.0/m/m.1/Add,0.3072
/model.22/m.0/m/m.1/cv1/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.1/Add,153600.0,0,0.3072,/model.22/m.0/m/m.1/Add_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.1/Add_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.1/Add_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.1/Add_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/Concat,0.3072
/model.22/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.1/cv1/act/Sigmoid,0.3072,/model.22/m.0/m/m.1/cv1/act/Mul,0.3072
/model.22/m.0/m/m.1/cv1/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.1/cv1/act/Mul,153600.0,0,0.3072,/model.22/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.1/cv2/conv/Conv,0.3072
/model.22/m.0/m/m.1/cv2/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.1/cv2/act/Sigmoid,0.3072,/model.22/m.0/m/m.1/cv2/act/Mul,0.3072
/model.22/m.0/m/m.1/cv2/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.1/cv2/act/Mul,153600.0,0,0.3072,/model.22/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.1/Add,0.3072
/model.22/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.1/cv2/act/Mul,0.3072
/model.22/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.1/cv1/act/Mul,0.3072
/model.22/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.0/cv1/act/Sigmoid,0.3072,/model.22/m.0/m/m.0/cv1/act/Mul,0.3072
/model.22/m.0/m/m.0/cv1/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.0/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.0/cv1/act/Mul,153600.0,0,0.3072,/model.22/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.0/cv1/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.0/cv1/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.0/cv2/conv/Conv,0.3072
/model.22/m.0/m/m.0/cv2/conv/Conv,265574400.0,0.332557,0.3072,/model.22/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.0/cv2/conv/Conv_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.0/cv2/conv/Conv_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.0/cv2/act/Sigmoid,0.3072,/model.22/m.0/m/m.0/cv2/act/Mul,0.3072
/model.22/m.0/m/m.0/cv2/act/Sigmoid,4915200.0,0,0.3072,/model.22/m.0/m/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.0/cv2/act/Mul,153600.0,0,0.3072,/model.22/m.0/m/m.0/cv2/act/Mul_output_0_QuantizeLinear,0.3072
/model.22/m.0/m/m.0/cv2/act/Mul_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.0/cv2/act/Mul_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.0/cv2/act/Mul_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.0/Add,0.3072
/model.22/m.0/m/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.0/cv2/act/Mul,0.3072
/model.22/m.0/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.0/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/m/m.0/cv1/act/Mul,0.3072
/model.22/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,307200.0,4.9999999999999996e-06,0.0768,/model.22/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,0.0768
/model.22/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,307200.0,4.9999999999999996e-06,0.3072,/model.22/m.0/cv1/act/Mul,0.3072
/model.22/Split_output_0_DequantizeLinear,614400.0,4.9999999999999996e-06,0.6144,/model.22/Concat,0.6144
/model.22/cv1/act/Sigmoid_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,/model.22/cv1/act/Sigmoid_output_0_DequantizeLinear,0.3072
/model.22/cv1/act/Sigmoid_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,/model.22/cv1/act/Mul,1.2288
/model.20/act/Sigmoid_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,/model.20/act/Sigmoid_output_0_DequantizeLinear,0.3072
/model.20/act/Sigmoid_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,/model.20/act/Mul,1.2288
/model.19/cv2/act/Sigmoid_output_0_QuantizeLinear,4915200.0,4.9999999999999996e-06,1.2288,/model.19/cv2/act/Sigmoid_output_0_DequantizeLinear,1.2288
/model.19/cv2/act/Sigmoid_output_0_DequantizeLinear,4915200.0,4.9999999999999996e-06,4.9152,/model.19/cv2/act/Mul,4.9152
/model.19/m.0/cv2/conv/Conv_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,/model.19/m.0/cv2/conv/Conv_output_0_DequantizeLinear,0.3072
/model.19/m.0/cv2/conv/Conv_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,/model.19/m.0/cv2/act/Sigmoid,1.2288,/model.19/m.0/cv2/act/Mul,1.2288
/model.19/m.0/cv2/act/Sigmoid,19660800.0,0,1.2288,/model.19/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,1.2288
/model.19/m.0/cv2/act/Mul,614400.0,0,1.2288,/model.19/m.0/cv2/act/Mul_output_0_QuantizeLinear,1.2288
/model.19/m.0/cv2/act/Mul_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,/model.19/m.0/cv2/act/Mul_output_0_DequantizeLinear,0.3072
/model.19/m.0/cv2/act/Mul_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,/model.19/m.0/Concat,1.2288
/model.19/m.0/Concat,0.0,0,2.4576,/model.19/m.0/Concat_output_0_QuantizeLinear,2.4576
/model.19/m.0/Concat_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,/model.19/m.0/Concat_output_0_DequantizeLinear,0.6144
/model.19/m.0/Concat_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,/model.19/m.0/cv3/conv/Conv,2.4576
/model.19/m.0/cv3/conv/Conv,473088000.0,0.149005,2.4576,/model.19/m.0/cv3/conv/Conv_output_0_QuantizeLinear,2.4576
/model.19/m.0/cv3/conv/Conv_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,/model.19/m.0/cv3/conv/Conv_output_0_DequantizeLinear,0.6144
/model.19/m.0/cv3/conv/Conv_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,/model.19/m.0/cv3/act/Sigmoid,2.4576,/model.19/m.0/cv3/act/Mul,2.4576
/model.19/m.0/cv3/act/Sigmoid,39321600.0,0,2.4576,/model.19/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear,2.4576
/model.19/m.0/cv3/act/Mul,1228800.0,0,2.4576,/model.19/m.0/cv3/act/Mul_output_0_QuantizeLinear,2.4576
/model.19/m.0/cv3/act/Mul_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,/model.19/m.0/cv3/act/Mul_output_0_DequantizeLinear,0.6144
/model.19/m.0/cv3/act/Mul_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,/model.19/m.1/cv1/conv/Conv,2.4576,/model.19/m.1/cv2/conv/Conv,2.4576,/model.19/Concat,2.4576
/model.19/m.1/cv1/conv/Conv,236544000.0,0.074509,1.2288,/model.19/m.1/cv1/conv/Conv_output_0_QuantizeLinear,1.2288
/model.19/m.1/cv2/conv/Conv,236544000.0,0.074509,1.2288,/model.19/m.1/cv2/conv/Conv_output_0_QuantizeLinear,1.2288
/model.19/m.1/cv2/conv/Conv_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,/model.19/m.1/cv2/conv/Conv_output_0_DequantizeLinear,0.3072
/model.19/m.1/cv2/conv/Conv_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,/model.19/m.1/cv2/act/Sigmoid,1.2288,/model.19/m.1/cv2/act/Mul,1.2288
/model.19/m.1/cv2/act/Sigmoid,19660800.0,0,1.2288,/model.19/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,1.2288
/model.19/m.1/cv2/act/Mul,614400.0,0,1.2288,/model.19/m.1/cv2/act/Mul_output_0_QuantizeLinear,1.2288
/model.19/m.1/cv2/act/Mul_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,/model.19/m.1/cv2/act/Mul_output_0_DequantizeLinear,0.3072
/model.19/m.1/cv2/act/Mul_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,/model.19/m.1/Concat,1.2288
/model.19/m.1/Concat,0.0,0,2.4576,/model.19/m.1/Concat_output_0_QuantizeLinear,2.4576
/model.19/m.1/Concat_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,/model.19/m.1/Concat_output_0_DequantizeLinear,0.6144
/model.19/m.1/Concat_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,/model.19/m.1/cv3/conv/Conv,2.4576
/model.19/m.1/cv3/conv/Conv,473088000.0,0.149005,2.4576,/model.19/m.1/cv3/conv/Conv_output_0_QuantizeLinear,2.4576
/model.19/m.1/cv3/conv/Conv_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,/model.19/m.1/cv3/conv/Conv_output_0_DequantizeLinear,0.6144
/model.19/m.1/cv3/conv/Conv_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,/model.19/m.1/cv3/act/Sigmoid,2.4576,/model.19/m.1/cv3/act/Mul,2.4576
/model.19/m.1/cv3/act/Sigmoid,39321600.0,0,2.4576,/model.19/m.1/cv3/act/Sigmoid_output_0_QuantizeLinear,2.4576
/model.19/m.1/cv3/act/Mul,1228800.0,0,2.4576,/model.19/m.1/cv3/act/Mul_output_0_QuantizeLinear,2.4576
/model.19/m.1/cv3/act/Mul_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,/model.19/m.1/cv3/act/Mul_output_0_DequantizeLinear,0.6144
/model.19/m.1/cv3/act/Mul_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,/model.19/Concat,2.4576
/model.19/m.1/cv3/act/Sigmoid_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,/model.19/m.1/cv3/act/Sigmoid_output_0_DequantizeLinear,0.6144
/model.19/m.1/cv3/act/Sigmoid_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,/model.19/m.1/cv3/act/Mul,2.4576
