NodeName,FLOPs,WeightMemory[MB],OutMemory[MB],NextNodeName,EdgeDataSize[MB]
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv,49152000.0,0.015359999999999999,9.8304,/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Sigmoid,9.8304,/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,9.8304
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Sigmoid,157286400.0,0,9.8304,/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,9.8304
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,4915200.0,0,9.8304,/model.23/cv3.0/cv3.0.0/cv3.0.0.1/conv/Conv,9.8304
/model.23/cv3.0/cv3.0.0/cv3.0.0.1/conv/Conv,1892352000.0,0.59136,9.8304,/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Sigmoid,9.8304,/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,9.8304
/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Sigmoid,157286400.0,0,9.8304,/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,9.8304
/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,4915200.0,0,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.0/conv/Conv,9.8304
/model.23/cv3.0/cv3.0.1/cv3.0.1.0/conv/Conv,49152000.0,0.015359999999999999,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.0/act/Sigmoid,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.0/act/Mul,9.8304
/model.23/cv3.0/cv3.0.1/cv3.0.1.0/act/Sigmoid,157286400.0,0,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.0/act/Mul,9.8304
/model.23/cv3.0/cv3.0.1/cv3.0.1.0/act/Mul,4915200.0,0,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.1/conv/Conv,9.8304
/model.23/cv3.0/cv3.0.1/cv3.0.1.1/conv/Conv,1892352000.0,0.59136,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.1/act/Sigmoid,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.1/act/Mul,9.8304
/model.23/cv3.0/cv3.0.1/cv3.0.1.1/act/Sigmoid,157286400.0,0,9.8304,/model.23/cv3.0/cv3.0.1/cv3.0.1.1/act/Mul,9.8304
/model.23/cv3.0/cv3.0.1/cv3.0.1.1/act/Mul,4915200.0,0,9.8304,/model.23/cv3.0/cv3.0.2/Conv,9.8304
/model.23/cv3.0/cv3.0.2/Conv,394240000.0,0.1232,2.048,/model.23/Concat_1,2.048
/model.23/Concat_1,0.0,0,3.6864,/model.23/Reshape_3,3.6864
/model.23/Reshape_3,0.0,2.4e-05,3.6864,/model.23/Concat_4,3.6864
/model.23/Concat_4,0.0,0,4.8384,/model.23/Split,4.8384
/model.23/Split,0.0,1.6e-05,4.8384,/model.23/dfl/Reshape,2.1504,/model.23/Sigmoid,2.688
/model.23/dfl/Reshape,0.0,3.2e-05,2.1504,/model.23/dfl/Transpose,2.1504
/model.23/Sigmoid,43008000.0,0,2.688,/model.23/Concat_6,2.688
/model.23/Concat_6,0.0,0,3.8976,OutputReceiverNode,3.8976
/model.23/dfl/Transpose,0.0,0,2.1504,/model.23/dfl/Softmax,2.1504
/model.23/dfl/Softmax,38707200.0,0,2.1504,/model.23/dfl/conv/Conv,2.1504
/model.23/dfl/conv/Conv,1075200.0,6.4e-05,0.1344,/model.23/dfl/Reshape_1,0.1344
/model.23/dfl/Reshape_1,0.0,2.4e-05,0.1344,/model.23/Slice,0.1344,/model.23/Slice_1,0.1344
/model.23/Slice,0.0,2.4e-05,0.0672,/model.23/Sub,0.0672
/model.23/Slice_1,0.0,2.4e-05,0.0672,/model.23/Add_1,0.0672
/model.23/Add_1,33600.0,0.0672,0.0672,/model.23/Add_2,0.0672,/model.23/Sub_1,0.0672
/model.23/Add_2,33600.0,0,0.0672,/model.23/Div_1,0.0672
/model.23/Sub_1,33600.0,0,0.0672,/model.23/Concat_5,0.0672
/model.23/Concat_5,0.0,0,0.1344,/model.23/Mul_2,0.1344
/model.23/Mul_2,67200.0,0.0336,0.1344,/model.23/Concat_6,0.1344
/model.23/Div_1,134400.0,4e-06,0.0672,/model.23/Concat_5,0.0672
/model.23/Sub,33600.0,0.0672,0.0672,/model.23/Add_2,0.0672,/model.23/Sub_1,0.0672
/model.23/cv2.0/cv2.0.0/act/Sigmoid,39321600.0,0,2.4576,/model.23/cv2.0/cv2.0.0/act/Mul,2.4576
/model.23/cv2.0/cv2.0.0/act/Mul,1228800.0,0,2.4576,/model.23/cv2.0/cv2.0.1/conv/Conv,2.4576
