resnet50/conv4_block6_3_conv/Conv2D,2.7437109765437144
resnet50/conv4_block6_add/add,0.030270336269298818
resnet50/conv4_block6_out/Relu,2.8347927535689474
resnet50/conv5_block1_0_conv/Conv2D,1.6456021095642699
resnet50/conv5_block1_1_conv/Conv2D,1.5805103032705836
resnet50/conv5_block1_1_relu/Relu,2.0461278295063265
resnet50/conv5_block1_2_conv/Conv2D,4.524140673706346
resnet50/conv5_block1_2_relu/Relu,0.561938059412577
resnet50/conv5_block1_3_conv/Conv2D,1.8070346506084713
resnet50/conv5_block1_add/add,0.09036432702455803
resnet50/conv5_block1_out/Relu,2.7031325723344453
resnet50/conv5_block2_1_conv/Conv2D,1.4241285486854047
resnet50/conv5_block2_1_relu/Relu,0.266852925085541
resnet50/conv5_block2_2_conv/Conv2D,4.017466158856766
resnet50/conv5_block2_2_relu/Relu,4.069857208498404
resnet50/conv5_block2_3_conv/Conv2D,0.867504284042781
resnet50/conv5_block2_add/add,0.042679466127023585
resnet50/conv5_block2_out/Relu,3.0504650241009346
resnet50/conv5_block3_1_conv/Conv2D,1.035052705912905
resnet50/conv5_block3_1_relu/Relu,0.6399595189099021
resnet50/conv5_block3_2_conv/Conv2D,2.324436331132352
resnet50/conv5_block3_2_relu/Relu,0.19502950885687373
resnet50/conv5_block3_3_conv/Conv2D,1.5661008357315294
resnet50/conv5_block3_add/add,0.20082608181868428
resnet50/conv5_block3_out/Relu,0.9895615322371824
resnet50/avg_pool/Mean,1.4464583210383748
resnet50/avg_pool/Mean_Squeeze__614,2.7841781597468116
resnet50/predictions/MatMul/MatMulAddFusion/,2.224487254262451
resnet50/predictions/Softmax,0.8948563491239737
